Gene_Name,Expression_Score
ARHGAP10,64.6666666667
STARD3,98.6666666667
TUBB4Q,0.0
STARD6,7.33333333333
STARD7,100.0
ARHGAP18,98.4444444444
ARHGAP19,79.6666666667
IL7R,97.6666666667
CAPZB,75.0
UTP3,100.0
LOC644165,0.0
FNIP1 /// RAPGEF6,97.0
LOC100506553,0.0
TMEM91,35.3333333333
LOC100132891,57.3333333333
GABRG3,14.0
GABRG2,2.66666666667
LOC284898,1.33333333333
C1orf26,94.6666666667
C1orf27,76.3333333333
C1orf25,100.0
IMPAD1,68.0
C1orf21,43.3333333333
GPR137C,71.3333333333
GPR137B,100.0
FZD10,48.0
ADARB1,22.6666666667
CHKA,76.0
UBA7,86.6666666667
RASL11B,44.3333333333
BMS1,100.0
OR7E37P,100.0
RASL11A,48.6666666667
PVT1,34.3333333333
PTTG2,5.33333333333
LOC389199,38.0
BCDIN3D,100.0
AHSA1,100.0
AHSA2,87.3333333333
ABI2,85.5555555556
CBWD1 /// CBWD2 /// CBWD3 /// CBWD5 /// CBWD6 /// CBWD7 /// LOC100507355,100.0
MRI1,71.0
FAM176A,90.6666666667
PLEKHG6,69.3333333333
MAPK1IP1L,88.5
CXXC5,100.0
FAM65B,87.6666666667
DST,58.0
FAM176B,62.8888888889
DSP,100.0
LOC728377,87.3333333333
LOC100508095,0.0
OCIAD1,95.0666666667
ZNF175,49.0
DCDC5,6.0
THBD,85.1111111111
DSE,33.3333333333
DCDC2,32.0
GSTO2,87.3333333333
PDAP1,61.3333333333
CENPBD1,94.3333333333
GSTO1,100.0
LOC283045,9.33333333333
EPS8,100.0
ERMP1,96.3333333333
NPC1L1,1.11111111111
SCN5A,6.66666666667
PARD6G,40.0
TTC31,100.0
TTC37,99.5555555556
TTC36,0.0
TTC35,100.0
TRUB1,41.6
LOC728485,9.33333333333
TTC38,6.88888888889
CNGB3,1.33333333333
TMEM95,0.0
PPAP2C,95.3333333333
LOC442075,93.3333333333
TNR,3.66666666667
FMR1NB,2.0
BCLAF1,82.1111111111
REM1,43.3333333333
LOC100505818 /// MLLT4,100.0
ME1,66.6666666667
EPAG,16.3333333333
SLC9A2,14.0
INTS6,88.5
ITPRIP,97.3333333333
LOC339978,0.0
DHX34,22.4444444444
SLC22A23,30.1666666667
SEZ6L2,45.6
LOC339975,0.0
HAB1,0.444444444444
SLC22A24,10.6666666667
NAA40,99.3333333333
LOC100130232,18.6666666667
HIST2H4A /// HIST2H4B,49.3333333333
MLANA,8.33333333333
DEFB1,50.6666666667
HMGB2,50.0
FAM13C,46.3333333333
SETX,99.5555555556
SLC9A3,0.0
FLJ43663,44.4444444444
C14orf176,0.0
FSD1,0.0
LOC399959,98.6666666667
ZNF83,97.0
AUH,100.0
ZNF81,8.83333333333
ZNF80,8.33333333333
C6orf81,9.33333333333
ZNF85,69.0
ZNF84,99.3333333333
FRMPD4,0.0
ZNF540,20.8888888889
HOPX,59.3333333333
EVC,28.8888888889
LOC286135,36.6666666667
LOC283454,1.33333333333
DNAJC5G,1.33333333333
LAT /// SPNS1,39.0
PFN1,100.0
IGLV2-23,94.0
PDE10A,41.7777777778
AADACL2,7.33333333333
CAPZA3,2.66666666667
CAPZA2,83.1111111111
GEMIN8,85.1111111111
SCARF2,16.6666666667
SCARF1,90.0
CD8B /// LOC100509003,10.6666666667
GTF2H2B,96.3333333333
LMO1,18.6666666667
PRB3,23.3333333333
LOC100132062 /// LOC100133161 /// LOC731275,1.33333333333
GEMIN6,100.0
GEMIN7,66.4444444444
GEMIN4,90.3333333333
GEMIN5,100.0
C3orf46,1.33333333333
C4orf42,29.6666666667
C4orf41,67.1111111111
C3orf45,0.0
C4orf47,34.6666666667
C4orf46,96.3333333333
C4orf45,0.0
PBRM1,83.4444444444
BEX1,26.0
C4orf49,14.0
C4orf48,100.0
GRK7,2.66666666667
C3orf48,10.6666666667
TRPC4AP,100.0
CCDC76,100.0
DDX27 /// SS18,100.0
KRBA1,10.6666666667
CDH26,28.6666666667
ERBB3,55.3333333333
ZWINT,100.0
LOC100130894,5.33333333333
RDH5,7.66666666667
RPUSD4,100.0
BAGE2 /// BAGE3 /// BAGE5 /// MLL3,80.0
MCRS1,100.0
KRTAP1-3,3.66666666667
MLKL,100.0
CER1,0.0
C15orf57,90.0
C15orf56,0.0
AFAP1,80.6666666667
LARS2,86.3333333333
C15orf52,10.0
C15orf51,0.0
C10orf84,75.8333333333
DDX17,99.8333333333
ZNF124,88.6666666667
CCDC70,0.0
DDX10,50.6666666667
DDX11,72.8333333333
GJB1,44.6666666667
GJB3,34.8888888889
GJB2,94.6666666667
GJB5,6.66666666667
GJB4,0.0
DDX18,100.0
GJB6,30.0
GRIN3A,0.0
GRIN3B,0.0
VWCE,9.33333333333
MYRIP,45.6666666667
DOCK3,8.66666666667
PSMC1,100.0
PSMC2,99.1111111111
PSMC3,100.0
PSMC4,100.0
PSMC5,100.0
PSMC6,100.0
RBM23,100.0
ARFIP1,100.0
ARFIP2,100.0
RBM20,13.3333333333
PHOSPHO1,3.33333333333
KIF18A,90.6666666667
BAIAP2L2,10.3333333333
KIF18B,96.0
LOC100129827,17.3333333333
CCDC84,100.0
TRIP10,100.0
TRIP11,65.3333333333
TRIP12,100.0
TRIP13,100.0
CPVL,98.6666666667
LOC100505470 /// LOC646576,26.0
LOC440993,71.6666666667
LOC285441,4.0
CEBPB,100.0
RDH8,6.66666666667
KRT6A /// KRT6B /// KRT6C,31.3333333333
IFT172,94.6666666667
WASH1 /// WASH2P,100.0
BAIAP2L1,80.8888888889
LOC646762,65.0
CERK,98.6666666667
FN3KRP,100.0
NCLN,34.8888888889
C9orf156,58.6666666667
ARFGAP2,100.0
FAM13AOS,30.0
TIMM13,50.0
HIST3H2A,44.6666666667
C9orf150,100.0
DNAL4,96.0
KIAA1239,2.66666666667
LOC100509139,82.6666666667
DNAL1,92.6666666667
LIN7A,22.6666666667
TGM1,0.666666666667
LIN7C,100.0
LIN7B,59.3333333333
TGM4,7.33333333333
TGM5,1.33333333333
TGM6,0.0
TGM7,1.33333333333
LOC100129794,20.0
IFLTD1,5.33333333333
CAPN1,99.3333333333
CLDN10,47.6666666667
WHAMM /// WHAMML1 /// WHAMML2,68.6666666667
DOCK6,39.4666666667
SEBOX /// VTN,2.0
TMEM178,90.6666666667
TMEM179,0.0
CRYL1,100.0
TMEM177,52.0
TMEM174,17.3333333333
TMEM175,69.3333333333
TMEM173,98.3333333333
CLSTN2,29.3333333333
CLDN17,0.0
EIF3H,100.0
LOC100506591,20.6666666667
EIF3J,100.0
TMEM100,78.6666666667
EIF3L,88.3333333333
EIF3M,84.3333333333
PGCP,97.6666666667
ACTL7B,0.0
LOC100127891,49.3333333333
LOC646588,19.3333333333
EIF3C,92.0
EIF3D,100.0
EIF3E,100.0
LOC100128840,44.0
EIF3G,100.0
ELL3 /// SERINC4,94.6666666667
FGFBP3,11.3333333333
FGFBP2,2.0
FGFBP1,73.3333333333
FADD,100.0
ARMC10,100.0
LOC339929,31.3333333333
MKKS,100.0
NOL11,100.0
NOL10,66.6666666667
ELSPBP1,17.3333333333
NOL12,75.3333333333
CDKN2B,51.6666666667
WT1,17.6666666667
UMPS,50.5
SMG7,93.8333333333
CDKN2D,8.0
TCL6,0.333333333333
ATP5J2,50.0
C10orf137,40.8888888889
INPP5B,52.4444444444
LOC100127888,28.6666666667
EDEM2,100.0
EDEM3,100.0
LOC100287902,87.3333333333
GRPEL1,100.0
IGKV1-5,53.3333333333
SMG6,4.33333333333
TBC1D27,4.66666666667
DLEU2,75.1666666667
BRP44L,53.6666666667
SAP30L,52.0
NME3,84.6666666667
CSTF2T,99.0
UBTD2,100.0
TBC1D22B,56.0
LOC100133116,1.33333333333
UBTD1,76.0
RPL13AP17,14.6666666667
LOC284242,52.0
LOC284240,0.0
TAS1R1,3.33333333333
LOC254312,0.0
TAS1R2,0.0
LOC100509419 /// LOC100510581 /// LOC642236,100.0
ATAD3A /// ATAD3B,4.0
SMG1,100.0
CCL2,100.0
NFATC1,47.1666666667
NFATC2,29.8333333333
NFATC3,94.8888888889
NFATC4,34.4444444444
TNFAIP8L2,82.6666666667
TNFAIP8L1,100.0
CCL5,96.0
NCRNA00230A,22.3333333333
LOC100289509,0.0
LOC100289508,20.6666666667
FAM73A,96.6666666667
FAM73B,68.0
EGFL8 /// PPT2,58.3333333333
LOC100507054,6.66666666667
LOC729020 /// RPE,96.0
BLCAP,100.0
C9orf116,54.6666666667
AP2B1,100.0
HSBP1,100.0
GTF2E1,100.0
GFER,34.8888888889
LOC100294145,14.0
RDBP,100.0
FBXW4P1,59.3333333333
GTF2H2 /// GTF2H2B /// GTF2H2C /// GTF2H2D,100.0
CYP26B1,15.3333333333
STX12,100.0
GTF2H3,100.0
PABPC1L2B,54.0
TUBD1,92.4444444444
PPP1R14D,70.0
PPP1R14B,52.0
PPP1R14C,87.3333333333
PPP1R14A,91.3333333333
ARSK,52.0
FLJ11235,24.6666666667
CA14,0.0
SSC5D,24.6666666667
C6orf142,6.0
BTAF1,100.0
TCTE3,27.3333333333
TCTE1,0.0
CD40,79.3333333333
ALOX15B,62.0
LYZL1 /// LYZL2,0.0
C12orf55,47.3333333333
PRIC285,37.1666666667
SDSL,61.3333333333
RALY,100.0
RAB7L1,67.3333333333
LDOC1L,100.0
PCDHGB6,1.33333333333
LOC100507874,62.6666666667
NCRNA00291,46.0
PCDH10,2.66666666667
PCDH17,100.0
ALKBH8,75.0
PCDH15,1.0
ALKBH6,100.0
SRRD,100.0
PCDH18,55.6666666667
PCDH19,26.6666666667
ALKBH2,96.6666666667
ALKBH3,98.6666666667
RALA,100.0
ALKBH1,89.3333333333
ISX,8.0
C8orf58,64.6666666667
C8orf59,100.0
C8orf54,0.0
C8orf55,73.3333333333
C8orf56,1.33333333333
DLX4,46.0
C8orf50,24.6666666667
C8orf51,12.0
NCRNA00294,83.3333333333
LOC284939,11.3333333333
LSM3,70.3333333333
DBF4B,24.5
LOC284930,9.66666666667
LOC284933,0.0
LOC728819,53.3333333333
DNAJB9,100.0
DNAJB8,20.6666666667
ALPK2,46.6666666667
DNAJB2,98.6666666667
DNAJB1,100.0
ERCC6L,52.6666666667
DNAJB7,6.0
DNAJB6,100.0
DNAJB5,46.3333333333
TPSAB1,63.1666666667
METTL12 /// SNORA57,2.66666666667
AMDHD2,6.66666666667
TRMT5,99.0
GCET2,31.3333333333
HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4,100.0
KDM6A,100.0
LOC727924,7.5
DIDO1,86.1666666667
LOC339894,16.3333333333
LOC100506831,94.6666666667
FAM138A /// FAM138B /// FAM138C /// FAM138E /// FAM138F,0.666666666667
THAP1,100.0
FRK,74.6666666667
EPB42,0.0
TRMT1,54.8888888889
SCGBL,0.0
NCRNA00226,0.0
EIF4E2,96.0
ZNF808,82.0
NCRNA00221,7.33333333333
ZNF805,97.3333333333
FBXO9,85.9259259259
EPB41,59.1666666667
ZNF800,54.3333333333
COL17A1,10.6666666667
FAM115C,23.5555555556
LOC100131607,100.0
FAM65C,33.0
LIME1,54.0
FAM65A,37.3333333333
GRIK1,2.0
GRIK2,9.88888888889
GRIK3,4.0
GRIK4,1.0
GRIK5,3.55555555556
RNF149,100.0
RNF148,0.0
SGSH,71.3333333333
RNF141,56.6666666667
CNTN2,0.0
RNF145,67.1111111111
GLRA1,5.33333333333
PSKH2,5.33333333333
RNF146,100.0
KDSR,73.8333333333
ARPC1B,100.0
PHB2,100.0
MSH2,100.0
NENF,35.1111111111
MSH4,2.66666666667
MSH6,66.3333333333
ASAH2B,74.3333333333
TMEM169,10.6666666667
MYOCD,35.3333333333
ACCS,47.3333333333
CD320,100.0
MUC3A,45.6666666667
MUC3B,23.3333333333
PMCHL2,2.0
CST9,0.0
GNL3LP1,58.0
PMCHL1,15.8333333333
OPN1LW /// OPN1MW /// OPN1MW2,0.0
XCR1,0.666666666667
RASGRF1,14.0
C16orf48,75.3333333333
C16orf45,51.6666666667
C16orf46,44.3333333333
NFXL1,100.0
PACSIN3,26.0
C16orf42,49.6666666667
GREM2,16.8888888889
IGHM /// LOC100510678,80.0
COPG,100.0
C2orf64,91.6666666667
DHH,0.0
HACE1,99.3333333333
SYBU,90.6666666667
LOC100505562,24.0
COL9A3,4.0
PADI1,38.6666666667
PADI3,2.66666666667
PADI2,14.4444444444
PADI4,2.44444444444
POMZP3 /// ZP3,96.0
TDGF1 /// TDGF3,13.3333333333
NT5M,5.33333333333
GJA10,0.666666666667
PM20D1,8.0
PES1,49.6666666667
FAM41C /// RPL23AP7 /// RPL23AP82,100.0
PM20D2,74.4444444444
TOE1,96.0
CHPF,86.0
HOXD3 /// HOXD4 /// MIR10B,21.3333333333
FBXL3,97.6666666667
ITPR1,93.8333333333
SHC4,18.0
GPIHBP1,15.3333333333
KIAA1486,8.66666666667
NRIP1,100.0
NRIP2,10.0
NRIP3,71.3333333333
GPR135,2.66666666667
GPR137,30.0
VTI1A,71.7333333333
ARID3A,81.3333333333
GPR133,67.3333333333
GPR132,12.0
ATP6V1C2,33.3333333333
ATP6V1C1,95.8333333333
ODZ4,44.0
NT5C,90.3333333333
TOP1P2,0.0
VCAM1,98.6666666667
TEKT2,26.0
GLB1L2,64.0
LOC100506457,0.0
RPN1,100.0
POFUT1,46.3333333333
VPS37C,67.1111111111
CDKN2AIP,100.0
LOC643988,100.0
DKFZP434C153,4.66666666667
ATF7IP,85.2
SF3A2,56.6666666667
LRRTM4,15.3333333333
FKBP1B /// MFSD2B,62.6666666667
TRIM14,50.5333333333
OCIAD2,100.0
PPP1R3F,10.8888888889
PPP1R3E,64.0
TOMM5,100.0
PPP1R3C,55.3333333333
PPP1R3B,68.6666666667
PPP1R3A,1.0
TFIP11,64.3333333333
DKFZp761P0212,1.33333333333
TMEM191A,16.0
PNPLA1,0.0
TNFRSF13C,0.0
FGFR2,26.8333333333
PPP2R3B,9.0
NTAN1,100.0
LUC7L3,93.1111111111
LUC7L2,100.0
TOMM40,100.0
FAM131A,50.4444444444
FAM131B,6.0
FAM131C,0.0
HAL,38.6666666667
TBXAS1,77.3333333333
YTHDC1,71.3333333333
RRN3P2,18.0
CCRL1,53.3333333333
ERLEC1,74.0
PNPLA4,67.3333333333
C18orf56,22.0
SH3GLB2,50.1666666667
RIBC2,18.0
ZCRB1,100.0
C1orf230,30.6666666667
NACA,99.5555555556
NAT8 /// NAT8B,2.66666666667
GSG1L,2.66666666667
ECRP /// RNASE2,0.0
EHHADH,91.3333333333
ZNF619,8.66666666667
NME4,100.0
NME5,82.6666666667
NME6,100.0
GRINL1A,12.0
INPP5D,45.5
INPP5E,94.6666666667
INPP5F,79.5555555556
SFMBT1,95.3333333333
INPP5J,22.0
INPP5K,89.6666666667
LOC100507057,39.6666666667
RAI14,100.0
LRRC31,41.3333333333
FREM3,2.0
FREM2,80.0
FREM1,28.0
NKAIN1,0.0
PID1,36.6666666667
LOC100287576,0.0
ZNF37A,100.0
GPATCH1,99.3333333333
LOC100287572,72.6666666667
CHI3L2,76.0
LOC100507279 /// LOC728323 /// NCRNA00266 /// PCMTD2,64.0
CNST,95.1666666667
ZNF528,23.3333333333
HELQ,67.4666666667
RCBTB1,39.7777777778
GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE2A /// GAGE2C /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7,13.3333333333
EPB49,84.0
TRIM78P,6.66666666667
HELZ,72.0
LOC100505903,0.0
RBM28,100.0
LOC100132025,0.0
MATR3,85.2380952381
MYADM,95.3333333333
RBAK,95.3333333333
PDCL2,2.66666666667
SLC9A11,16.0
SLC22A7,0.933333333333
CYP4F3,38.6666666667
RCBTB2,50.6666666667
GFOD1,75.3333333333
RASAL1,13.6666666667
SMA4,88.6666666667
TEKT1,5.33333333333
TEKT3,5.33333333333
VPS37D,5.33333333333
TEKT5,0.0
VPS37B,100.0
VPS37A,99.3333333333
PNPLA3,24.0
PNPLA2,16.0
TIAM2,13.0
PNPLA7,1.33333333333
PNPLA6,100.0
PNPLA5,11.3333333333
UNC5C,16.1333333333
LOC646241,0.0
CNIH4,98.9333333333
GUCA2B,2.66666666667
LOC285878,6.66666666667
LOC646934,1.33333333333
RPL13P5,92.0
UNC5A,0.666666666667
GFOD2,65.3333333333
CAMK1D /// LOC283070,93.3333333333
FOS,100.0
HOMEZ,80.0
ANKRD30A,6.66666666667
LOC100134445,100.0
KATNAL1,74.6666666667
LOC100133321,3.33333333333
PRKAR1A,99.5
ATG10,54.5
LOC400657,100.0
ATG12,98.6666666667
LOC400655,22.6666666667
ATG14,100.0
KATNAL2,16.2222222222
PTMA,100.0
LOC100507463,52.3333333333
ASB6,85.6666666667
KIAA0754,48.0
ATP8B1,100.0
TBCE,99.6666666667
KIAA0753,55.3333333333
LOC100508951,8.66666666667
SRCAP,25.8888888889
LOC151878,73.3333333333
ASB4,8.13333333333
LOC100131053,4.66666666667
ASB5,9.33333333333
LOC151877,0.0
LOC400654,18.6666666667
SAFB2,52.6666666667
ATG13,85.5555555556
PL-5283,98.2222222222
ARHGEF26,76.6666666667
DNAJC28,52.6666666667
LOC728804,5.33333333333
COL12A1,75.7333333333
LOC254100,30.0
ARL9,50.0
LOC100128079,10.6666666667
CXCL2,86.3333333333
VSTM2L,73.3333333333
LRRC36,22.6666666667
SGK223,100.0
MAP3K7,100.0
PF4V1,28.6666666667
VSTM2A,4.66666666667
LOC100128071,0.0
SEC14L5,38.6666666667
SEC14L4,57.3333333333
PGLYRP2,14.6666666667
CCRL2,92.0
C1orf43,98.4444444444
UPF1,90.6666666667
C1orf46,0.666666666667
SPICE1,58.3333333333
SNED1,40.2222222222
IL1A,54.6666666667
IL1B,71.0
CHIA,50.0
LOC100507461,4.0
THSD7B,4.66666666667
PHTF2,74.4
PHTF1,83.1666666667
THSD7A,77.8333333333
MKL1,33.7333333333
RBM8A,84.7777777778
LOC148709,1.33333333333
ZNF823,98.0
LOC728377 /// OR2A4 /// OR2A7,18.6666666667
C2orf58,5.33333333333
CASK,82.5333333333
LOC100507466,5.33333333333
GPR88,29.3333333333
CAST,95.1666666667
C16orf55,43.3333333333
KRT6B,37.3333333333
TRAF3IP2,81.3333333333
CASR,2.0
GPR81,6.66666666667
GPR82,44.6666666667
GPR83,1.33333333333
GPR84,80.0
ZNF253,96.0
CLEC1A,92.0
CFL1,100.0
MGC42105,6.0
RNPEPL1,96.0
THRAP3,76.1666666667
COMP,86.6666666667
COMT,57.5
WBP11,100.0
PPP2R2A,74.3333333333
BTF3P11,6.0
ZC3HAV1L,62.3333333333
UAP1L1,56.6666666667
ADAM20,0.0
ADAM23,14.0
ADAM22,10.6666666667
LOC151300,1.66666666667
ARL6,90.6666666667
ADAM29,0.0
LOC219731,6.66666666667
DSCR8,10.6666666667
RBMY1A1 /// RBMY1B /// RBMY1D /// RBMY1E /// RBMY1F /// RBMY1J,1.33333333333
LOC283027,34.0
AIF1L,46.3333333333
ZFP64,28.0
MGLL,100.0
IL10,33.3333333333
IL11,3.33333333333
GSTM2,100.0
IL13,0.666666666667
GSTM4,90.6666666667
IL15,90.6666666667
IL16,42.2222222222
C5orf41,99.6
LPAR2,33.3333333333
PALLD,93.5
AFF4,71.0833333333
TMSB15A,94.6666666667
ZNF155,59.3333333333
METT5D1,59.4666666667
PUS3,100.0
ZPBP2,3.33333333333
NGFRAP1,100.0
LOC100288893,0.0
EFHD2,99.3333333333
MMEL1,98.0
CSRP2BP /// PET117,98.6666666667
LOC647323,1.33333333333
TTF2,60.0
LECT2,3.33333333333
TTF1,99.0
PINX1,97.3333333333
LEPRE1,98.6666666667
KRCC1,100.0
AEBP1,93.3333333333
GNAZ,37.3333333333
RBMS3,72.3333333333
AEBP2,74.0
LTA4H,100.0
FGF19,6.66666666667
DAD1,100.0
LOXL3,46.6666666667
RCHY1,88.8333333333
GDF9,20.6666666667
ZNF322B,100.0
LOC100130219,72.0
GDF3,8.0
GDF2,2.66666666667
CARD16,54.6666666667
CBR1,100.0
CBR3,83.3333333333
LOC728606,15.3333333333
DERA,100.0
LOC100506387,11.3333333333
DSTNP2,94.6666666667
MKL2,38.8333333333
ABHD12B,3.0
CPT1A,68.3333333333
ANXA3,100.0
ANXA2,76.3333333333
ANXA5,100.0
ANXA4,100.0
ANXA7,100.0
ANXA6,100.0
ANXA9,36.6666666667
LEFTY2,23.3333333333
AGPAT1,100.0
MEST,100.0
MCM7,98.0
MCM6,68.0
MCM5,91.3333333333
MCM4,89.5
MCM3,100.0
SASS6,84.0
POU5F2,2.0
ZDHHC20,99.3333333333
ZDHHC21,62.5185185185
ZDHHC22,8.33333333333
ZDHHC23,98.6666666667
DUSP11,100.0
DUSP10,97.3333333333
MCM9,74.6666666667
DUSP12,100.0
SQSTM1,54.0
CSH2,1.0
CSH1,0.0
LOC253573,2.66666666667
GRHL3,20.0
EPC2,100.0
KLK8 /// KLK9,0.0
ProSAPiP1,98.6666666667
HSPB11,99.1111111111
C3orf22,1.33333333333
C3orf23,76.0
C3orf24,2.0
C3orf25,0.0
C3orf26,100.0
C3orf27,0.0
HEPACAM,6.66666666667
M6PR,100.0
SSX7,4.66666666667
SSX5,1.33333333333
SSX3,15.5555555556
USH2A,0.0
SSX1,21.3333333333
LOC100507265,34.0
ISL1,19.3333333333
ISL2,1.33333333333
LOC100507266,5.33333333333
PKMYT1,74.0
LOC339400,13.3333333333
FLJ41350,0.0
KIFAP3,100.0
CYP4Z2P,13.3333333333
MDS2,29.3333333333
MS4A7,94.8888888889
MS4A5,1.33333333333
MS4A2,27.0
MS4A3,6.33333333333
DBT,78.1111111111
MS4A1,74.6666666667
CD27,92.0
ZNF140,93.6666666667
ABCA11P,96.0
ZNF142,69.0
CTNND2,16.6666666667
DDX39,100.0
BCS1L,100.0
ZNF146,99.6666666667
GALNTL1,3.55555555556
ZNF148,90.4761904762
DKFZP434I0714,94.0
CPT2,99.0
DSC2,98.4444444444
DDX31,54.0
DSC1,0.0
SEC14L3,1.77777777778
LOC153684,100.0
COX8C,5.33333333333
COX8A,100.0
SEC14L2,11.3333333333
SFTPA1 /// SFTPA2,91.3333333333
PYGL,100.0
MAGOH,100.0
PFAS,100.0
WHAMM,96.0
C20orf20,98.6666666667
LOC100507198,98.0
C20orf26,4.44444444444
C20orf27,66.6666666667
C20orf24,100.0
SOD1,100.0
LOC100507193,3.33333333333
LOC100507192,89.3333333333
TMF1,99.8666666667
C20orf29,61.0
TANC1,73.1111111111
RANGAP1,49.5555555556
VWA1,28.4
BAMBI,100.0
KCNN4,80.0
KCNN3,34.6666666667
KCNN2,48.6666666667
KCNN1,10.6666666667
FLJ41170,0.0
PMS1,36.8
GUSBP1 /// GUSBP4,97.3333333333
LOC100132661,10.0
LOC100508307,77.3333333333
GBAP1,100.0
SNRPA1,100.0
ISLR,97.3333333333
PKIG,99.3333333333
MST1R,90.6666666667
PKIA,66.0
PKIB,80.6666666667
HUNK,34.3333333333
LOC100130460,2.0
GRIP1,36.3333333333
PTAFR,63.7777777778
INSL6,2.66666666667
GRIP2,2.66666666667
SLC19A2,100.0
SLC19A3,33.3333333333
SLC19A1,19.619047619
CCDC65,14.0
CCDC64,28.0
CCDC67,5.33333333333
CCDC66,92.3333333333
CCDC61,10.8888888889
FOXK2,86.1666666667
FOXK1,30.0
RAX2,0.0
TYSND1,50.8888888889
UPF2,100.0
CCDC69,63.5555555556
INO80,89.3333333333
TMEM119,90.6666666667
ULK1,84.0
EP400,68.0
RPAP2,92.0
C1orf49,4.0
LOC285796,0.0
TMEM111,92.6666666667
TMEM114,0.0
TMEM115,100.0
TMEM116,100.0
NAGS,90.0
SPTB,22.6666666667
CRYGC,0.666666666667
ULK4,47.8333333333
DACT1,88.0
LOC100288099,3.0
FLJ13439,1.33333333333
CDON,44.3333333333
MED12L,1.33333333333
SLC35A4,100.0
SLC35A5,100.0
TMSB4X /// TMSL3,100.0
SLC35A1,100.0
SLC35A2,86.4444444444
SLC35A3,100.0
ADPRHL1,6.66666666667
ANKRD18A,49.7777777778
TXNL1,88.4444444444
NXF5,2.66666666667
C14orf34,90.0
SH2D5,0.0
SH2D6,5.33333333333
FLG2,4.0
FAF1,66.1333333333
PGM5,29.1111111111
FAF2,100.0
PGM1,100.0
PGM2,99.1111111111
PGM3,100.0
CXorf40B,100.0
ABCB11,0.0
ABCB10,100.0
APLN,16.0
DBP,51.3333333333
SART3,75.3333333333
CYHR1,62.3333333333
SBK1,72.3333333333
APLF,50.3333333333
SLC25A40,98.0
SLC25A41,0.0
PMP22,100.0
SLC25A43,100.0
SLC25A44,89.3333333333
SLC25A45,70.6666666667
SLC25A46,100.0
SLC25A47,2.0
CR1L,2.66666666667
CDC26,100.0
HLA-A,100.0
HOXD12,0.0
RBPMS,81.4444444444
MGC34800,4.0
HOXD11,16.0
PDZD7,0.0
LOC100133130,86.6666666667
PDZD4,1.33333333333
PDZD3,0.0
OR2F1,0.0
NUP155,98.6666666667
FAM150B,68.0
BEST3,12.6666666667
BEST2,1.33333333333
BEST1,13.1111111111
KIAA0562,93.3333333333
LIN52,95.6666666667
PDZD9,0.0
PDZD8,98.2222222222
WWTR1,80.8888888889
BDNF,26.0
UBQLNL,15.3333333333
SPG7,67.4444444444
SMOX,27.1111111111
SORCS2,30.6666666667
SORCS3,1.33333333333
RPL35A,82.8
TMCC1,79.2
CARS2,56.2222222222
YPEL1,74.4444444444
TOX3,65.1666666667
ROBO4,60.3333333333
FYTTD1,100.0
MTERFD3,100.0
GPKOW,100.0
KIAA1614,0.0
DLL4,32.6666666667
TNPO2,59.7333333333
TNPO3,99.3333333333
TNPO1,84.3333333333
NANOG,16.0
RRH,12.0
10-Sep,97.5
GCN1L1,99.3333333333
SPA17,98.6666666667
FLJ38576,12.0
DLEU2 /// DLEU2L,100.0
MAPK6,100.0
PPP1R12A,100.0
BCO2,52.6666666667
PPP1R12C,21.5555555556
MAPK8,86.8
MAPK9,99.3333333333
SGPP2,98.0
SGPP1,100.0
WTAP,84.0
LOC100505497,100.0
LYL1,55.3333333333
C20orf85,41.3333333333
ATP8A2,21.3333333333
LOC100505490,86.0
STAG3L4,85.0
DAZAP2,75.6
STAG3L1,93.3333333333
LOC728853,10.2222222222
KIAA1804,98.6666666667
LOC100288438,0.0
BCOR,98.6666666667
NMNAT3,48.6666666667
CAPN12,98.0
LOC126536,34.6666666667
ASTE1,94.6666666667
LOC100509533,5.33333333333
THNSL2,82.0
LOC100288432,7.0
VWA3A,1.33333333333
METTL8,83.5555555556
CCL11,78.0
CCL13,42.0
VPS35,87.4666666667
GPBP1L1,100.0
VPS36,62.6666666667
CCL18,98.0
LOC100508787,20.6666666667
METTL3,99.1111111111
METTL4,99.0
METTL5,77.0
METTL6,33.6666666667
GPR85,44.3333333333
STAT5B,68.1333333333
STAT5A,65.3333333333
TAS2R40,6.66666666667
FDX1L,100.0
TAS2R45,46.0
LOC283922 /// PDPR,58.0
CILP2,35.3333333333
GPR87,63.3333333333
MED7,84.4444444444
C1orf100,0.0
C1orf101,15.6666666667
OR10A3,0.0
C1orf103,100.0
OR10A5,0.0
C1orf105,1.33333333333
KCTD5,59.5555555556
C1orf107,99.3333333333
LRRC25,3.33333333333
C1orf109,98.6666666667
KCTD9,100.0
REG1P,1.33333333333
UST,47.0
LOC286367,1.33333333333
ROPN1B,3.33333333333
TMEM39A,90.0
PLEKHN1,0.666666666667
LOC284912,0.0
CREB3L2,72.4444444444
IBSP,28.3333333333
SERPINA3,86.6666666667
SERPINA4,9.33333333333
HCFC2,98.6666666667
SERPINA6,1.33333333333
CREB3L3,6.0
LOC100128198,1.0
SERPINA9,0.0
ZC3HC1,100.0
NRAS,100.0
PDZD11,100.0
GAST,20.6666666667
